born_on_date,born_month,born_year,collection,species_site,species,site,parents,tank_id,brood_no,brood_ID,individual,sl_mm,hw_mm,hw/sl,notes,gen
18-VI-22,VI,22,VI-22,XbirCOAC,Xbir,COAC,S000130,7B3-3,25,XbirCOAC_VI-22_25,1,9.555,2.064,0.216012559,,
18-VI-22,VI,22,VI-22,XbirCOAC,Xbir,COAC,S000130,7B3-3,25,XbirCOAC_VI-22_25,2,11.086,2.138,0.192855854,,
18-VI-22,VI,22,VI-22,XbirCOAC,Xbir,COAC,S000130,7B3-3,25,XbirCOAC_VI-22_25,3,8.904,2.081,0.233715184,,
18-VI-22,VI,22,VI-22,XbirCOAC,Xbir,COAC,S000130,7B3-3,25,XbirCOAC_VI-22_25,4,11.109,2.136,0.192276533,,
18-VI-22,VI,22,VI-22,XbirCOAC,Xbir,COAC,S000130,7B3-3,25,XbirCOAC_VI-22_25,5,10.016,2.28,0.227635783,,
18-VI-22,VI,22,VI-22,XbirCOAC,Xbir,COAC,S000130,7B3-3,25,XbirCOAC_VI-22_25,6,11.649,2.478,0.212722122,,
18-VI-22,VI,22,VI-22,XbirCOAC,Xbir,COAC,S000138,TB1-1,26,XbirCOAC_VI-22_26,1,9.642,2.173,0.225368181,,
18-VI-22,VI,22,VI-22,XbirCOAC,Xbir,COAC,S000138,TB1-1,26,XbirCOAC_VI-22_26,2,9.756,1.769,0.181324313,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,1,9.7342,2.3165,0.237975386,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,2,10.5333,2.3724,0.225228561,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,3,9.3656,2.3622,0.252220893,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,4,10.4562,2.4288,0.232283239,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,5,9.9739,2.2609,0.226681639,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,6,9.2654,2.3621,0.254937725,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,7,9.3668,2.2571,0.2409681,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,8,8.7716,2.2927,0.261377628,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,9,9.5448,2.0988,0.219889364,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,10,9.6667,2.2517,0.23293368,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,11,10.1246,2.3806,0.235130277,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,12,9.6128,2.2967,0.238921022,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,13,9.4809,2.2683,0.239249438,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,14,10.2842,2.3236,0.225938819,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,15,8.8586,2.1652,0.244417854,,
22-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_VII-19_2,1,10.9764,2.2254,0.202744069,,
22-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_VII-19_2,2,9.3869,2.1413,0.228115778,,
22-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_VII-19_2,3,10.2446,2.282,0.222751498,,
22-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_VII-19_2,4,10.3791,2.4644,0.237438699,,
22-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_VII-19_2,5,9.7415,2.309,0.237027152,,
22-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_VII-19_2,6,9.6174,2.1854,0.227233972,,
22-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_VII-19_2,7,10.1008,2.2719,0.224922778,,
23-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,3,XbirCOAC_VII-19_3,1,10.661,2.4854,0.2331301,,
23-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,3,XbirCOAC_VII-19_3,2,10.7745,2.4437,0.226804028,,
23-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,3,XbirCOAC_VII-19_3,3,10.5831,2.4039,0.227145165,,
23-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,3,XbirCOAC_VII-19_3,4,9.5266,2.488,0.261163479,,
23-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,3,XbirCOAC_VII-19_3,5,10.4541,2.385,0.228140156,,
23-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,3,XbirCOAC_VII-19_3,6,10.5823,2.2816,0.215605303,,
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,1,9.7342,2.3165,0.237975386,,0
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,2,10.5333,2.3724,0.225228561,,0
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,3,9.3656,2.3622,0.252220893,,0
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,4,10.4562,2.4288,0.232283239,,0
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,5,9.9739,2.2609,0.226681639,,0
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,6,9.2654,2.3621,0.254937725,,0
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,7,9.3668,2.2571,0.2409681,,0
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,8,8.7716,2.2927,0.261377628,,0
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,9,9.5448,2.0988,0.219889364,,0
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,10,9.6667,2.2517,0.23293368,,0
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,11,10.1246,2.3806,0.235130277,,0
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,12,9.6128,2.2967,0.238921022,,0
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,13,9.4809,2.2683,0.239249438,,0
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,14,10.2842,2.3236,0.225938819,,0
20-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_VII-19_1,15,8.8586,2.1652,0.244417854,,0
22-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_VII-19_2,1,10.9764,2.2254,0.202744069,,0
22-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_VII-19_2,2,9.3869,2.1413,0.228115778,,0
22-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_VII-19_2,3,10.2446,2.282,0.222751498,,0
22-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_VII-19_2,4,10.3791,2.4644,0.237438699,,0
22-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_VII-19_2,5,9.7415,2.309,0.237027152,,0
22-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_VII-19_2,6,9.6174,2.1854,0.227233972,,0
22-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_VII-19_2,7,10.1008,2.2719,0.224922778,,0
23-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,3,XbirCOAC_VII-19_3,1,10.661,2.4854,0.2331301,,0
23-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,3,XbirCOAC_VII-19_3,2,10.7745,2.4437,0.226804028,,0
23-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,3,XbirCOAC_VII-19_3,3,10.5831,2.4039,0.227145165,,0
23-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,3,XbirCOAC_VII-19_3,4,9.5266,2.488,0.261163479,,0
23-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,3,XbirCOAC_VII-19_3,5,10.4541,2.385,0.228140156,,0
23-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,3,XbirCOAC_VII-19_3,6,10.5823,2.2816,0.215605303,,0
29-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,4,XbirCOAC_VII-19_4,1,10.213,2.278,0.223049055,,0
29-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,4,XbirCOAC_VII-19_4,2,10.854,2.393,0.220471715,,0
29-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,4,XbirCOAC_VII-19_4,3,10.405,2.354,0.226237386,,0
29-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,4,XbirCOAC_VII-19_4,4,10.291,2.355,0.228840735,,0
29-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,4,XbirCOAC_VII-19_4,5,9.931,2.354,0.237035545,,0
29-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,4,XbirCOAC_VII-19_4,6,10.462,2.271,0.217071306,,0
30-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,5,XbirCOAC_VII-19_5,1,9.862,2.207,0.223788278,,0
30-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,5,XbirCOAC_VII-19_5,2,10.328,2.303,0.222986057,,0
30-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,5,XbirCOAC_VII-19_5,3,10.463,2.384,0.227850521,,0
30-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,5,XbirCOAC_VII-19_5,4,10.522,2.466,0.23436609,,0
30-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,,5,XbirCOAC_VII-19_5,5,11.224,2.437,0.21712402,,0
30-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,C8,1,XbirCOAC_VII-19_1,1,10.748,2.525,0.234927428,Originally thought to be hybrids,0
30-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,C8,1,XbirCOAC_VII-19_1,2,10.507,2.536,0.241362901,Originally thought to be hybrids,0
30-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,C8,1,XbirCOAC_VII-19_1,3,10.487,2.299,0.219223801,Originally thought to be hybrids,0
30-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,C8,1,XbirCOAC_VII-19_1,4,10.524,2.15,0.204294945,Originally thought to be hybrids,0
30-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,C8,1,XbirCOAC_VII-19_1,5,11.349,2.463,0.217023526,Originally thought to be hybrids,0
30-VII-19,VII,19,VII-19,XbirCOAC,Xbir,COAC,,C8,1,XbirCOAC_VII-19_1,6,10.541,2.411,0.228725927,Originally thought to be hybrids,0
2-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,2,XbirCOAC_IIX-19_2,1,10.54,2.663,0.252656546,Originally thought to be hybrids,0
2-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,2,XbirCOAC_IIX-19_2,2,10.517,2.453,0.233241419,Originally thought to be hybrids,0
2-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,2,XbirCOAC_IIX-19_2,3,10.069,2.257,0.224153342,Originally thought to be hybrids,0
2-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,2,XbirCOAC_IIX-19_2,4,10.235,2.244,0.21924768,Originally thought to be hybrids,0
2-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,2,XbirCOAC_IIX-19_2,5,11.399,2.504,0.219668392,Originally thought to be hybrids,0
2-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,2,XbirCOAC_IIX-19_2,6,10.297,2.546,0.247256482,Originally thought to be hybrids,0
7-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,3,XbirCOAC_IIX-19_3,1,10.356,2.231,0.215430668,,0
7-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,6,XbirCOAC_IIX-19_6,1,10.182,2.383,0.234040464,,0
7-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,6,XbirCOAC_IIX-19_6,2,10.411,2.364,0.227067525,,0
7-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,6,XbirCOAC_IIX-19_6,3,9.848,2.263,0.229792851,,0
7-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,6,XbirCOAC_IIX-19_6,4,9.798,2.206,0.225147989,,0
7-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,6,XbirCOAC_IIX-19_6,5,9.741,2.146,0.220305923,,0
7-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,6,XbirCOAC_IIX-19_6,6,9.926,2.169,0.218517026,,0
7-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,6,XbirCOAC_IIX-19_6,7,10.128,2.322,0.229265403,,0
7-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,6,XbirCOAC_IIX-19_6,8,9.92,2.355,0.237399194,,0
7-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,6,XbirCOAC_IIX-19_6,9,9.942,2.312,0.232548783,,0
7-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,6,XbirCOAC_IIX-19_6,10,10.375,2.255,0.217349398,,0
7-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,6,XbirCOAC_IIX-19_6,11,9.99,2.336,0.233833834,,0
7-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,6,XbirCOAC_IIX-19_6,12,10.361,2.52,0.243219766,,0
7-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,6,XbirCOAC_IIX-19_6,13,10.016,2.343,0.233925719,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,1,8.943,2.175,0.243206978,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,2,9.8,2.252,0.229795918,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,3,9.552,2.121,0.222047739,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,4,9.108,2.284,0.250768555,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,5,9.23,2.106,0.228169014,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,6,9.353,2.251,0.240671442,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,7,9.228,2.063,0.223558734,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,8,9.197,2.173,0.236272698,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,9,9.352,2.165,0.231501283,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,10,9.463,2.188,0.231216316,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,11,8.659,2.131,0.246102321,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,12,9.661,2.092,0.216540731,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,13,9.452,2.102,0.222386796,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,14,9.1,2.131,0.234175824,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,15,9.476,2.24,0.236386661,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,16,9.396,2.263,0.240847169,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,17,9.27,2.238,0.241423948,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,18,9.399,2.158,0.229598893,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,19,8.939,2.225,0.248909274,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,20,9.36,2.206,0.235683761,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,21,9.199,2.202,0.239373845,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,22,9.372,2.331,0.24871959,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,23,9.02,2.26,0.250554324,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,24,9.47,2.183,0.230517423,,0
10-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,7,XbirCOAC_IIX-19_7,25,9.484,2.172,0.229017292,,0
16-IIX_19,IIX,19,IIX_19-,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_IIX_19-_8,1,9.902,2.308,0.233084225,,0
16-IIX_19,IIX,19,IIX_19-,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_IIX_19-_8,2,9.855,2.36,0.239472349,,0
16-IIX_19,IIX,19,IIX_19-,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_IIX_19-_8,3,8.992,2.147,0.238767794,,0
16-IIX_19,IIX,19,IIX_19-,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_IIX_19-_8,4,10.048,2.154,0.214371019,,0
16-IIX_19,IIX,19,IIX_19-,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_IIX_19-_8,5,9.852,2.24,0.227365002,,0
16-IIX_19,IIX,19,IIX_19-,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_IIX_19-_8,6,9.229,2.112,0.228843862,,0
16-IIX_19,IIX,19,IIX_19-,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_IIX_19-_8,7,9.944,2.321,0.23340708,,0
16-IIX_19,IIX,19,IIX_19-,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_IIX_19-_8,8,9.775,2.175,0.222506394,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,1,9.587,2.092,0.218212162,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,2,9.467,2.201,0.232491814,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,3,9.735,2.449,0.251566513,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,4,9.443,2.332,0.246955417,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,5,9.594,2.437,0.254012925,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,6,9.826,2.403,0.244555262,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,7,9.688,2.284,0.235755574,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,8,9.31,2.191,0.235338346,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,9,10.067,2.399,0.238303367,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,10,9.982,2.35,0.235423763,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,11,9.748,2.342,0.240254411,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,12,9.861,2.144,0.217422168,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,13,9.97,2.273,0.227983952,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,14,10.229,2.376,0.23228077,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,15,9.806,2.497,0.254640016,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,16,9.645,2.171,0.225090721,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,17,9.588,2.269,0.236649979,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,18,9.964,2.489,0.249799277,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,19,9.86,2.336,0.236916836,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,20,9.813,2.23,0.227249567,,0
17-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,9,XbirCOAC_IIX-19_9,21,9.456,2.4,0.253807107,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,10,XbirCOAC_IIX-19_10,1,9.876,2.123,0.214965573,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,10,XbirCOAC_IIX-19_10,2,9.228,2.479,0.268638925,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,10,XbirCOAC_IIX-19_10,3,9.852,2.246,0.227974015,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,10,XbirCOAC_IIX-19_10,4,9.838,2.282,0.231957715,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,10,XbirCOAC_IIX-19_10,5,9.17,2.312,0.252126499,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,10,XbirCOAC_IIX-19_10,6,9.495,2.284,0.240547657,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,10,XbirCOAC_IIX-19_10,7,9.721,2.31,0.237629873,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,10,XbirCOAC_IIX-19_10,8,9.59,2.036,0.212304484,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,10,XbirCOAC_IIX-19_10,9,9.355,2.09,0.223409941,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,10,XbirCOAC_IIX-19_10,10,9.688,2.24,0.231213873,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,10,XbirCOAC_IIX-19_10,11,9.504,2.209,0.232428451,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,10,XbirCOAC_IIX-19_10,12,9.239,2.169,0.234765667,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,11,XbirCOAC_IIX-19_11,1,9.131,2.152,0.235680648,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,11,XbirCOAC_IIX-19_11,2,9.247,2.173,0.234995134,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,11,XbirCOAC_IIX-19_11,3,9.413,2.287,0.242961861,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,11,XbirCOAC_IIX-19_11,4,9.64,2.232,0.23153527,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,11,XbirCOAC_IIX-19_11,5,9.592,2.34,0.243953294,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,11,XbirCOAC_IIX-19_11,6,9.668,2.167,0.224141498,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,11,XbirCOAC_IIX-19_11,7,9.994,2.199,0.220032019,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,11,XbirCOAC_IIX-19_11,8,9.71,2.206,0.227188465,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,11,XbirCOAC_IIX-19_11,9,9.134,2.03,0.222246551,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,,11,XbirCOAC_IIX-19_11,10,9.122,1.929,0.211466784,,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,3,XbirCOAC_IIX-19_3,1,9.768,2.232,0.228501229,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,3,XbirCOAC_IIX-19_3,2,9.508,1.991,0.209402608,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,3,XbirCOAC_IIX-19_3,3,10.19,2.32,0.22767419,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,3,XbirCOAC_IIX-19_3,4,10.32,2.298,0.222674419,Originally thought to be hybrids,0
18-IIX-19,IIX,19,IIX-19,XbirCOAC,Xbir,COAC,,C8,3,XbirCOAC_IIX-19_3,5,9.608,2.379,0.247606162,Originally thought to be hybrids,0
